"","Year","Quarter","Sector","Measure","Value","SE","Lower.CI","Upper.CI","date"
"12351",2016,2,"333","Insufficient supply of labor",14.3,"1.1",NA,NA,2016-04-01
"12352",2016,2,"333","Lack of sufficient fuel or energy",NA,"4.6",NA,NA,2016-04-01
"12353",2016,2,"333","Equipment limitations",3.6,"D",NA,NA,2016-04-01
"12354",2016,2,"333","Storage limitations",1.1,"4.4",NA,NA,2016-04-01
"12355",2016,2,"333","Logistics/transportation constraints",0.1,"0",NA,NA,2016-04-01
"12356",2016,2,"333","Sufficient inventory of finished goods",2.3,"1.8",NA,NA,2016-04-01
"12357",2016,2,"333","Strike or work stoppage",NA,"1.6",NA,NA,2016-04-01
"12358",2016,2,"333","Seasonal operations",3.9,"10.5",NA,NA,2016-04-01
"12359",2016,2,"333","Environmental restrictions",NA,"0",NA,NA,2016-04-01
"12360",2016,2,"333","Other (actual production less than full production)",11.6,"D",NA,NA,2016-04-01
"12361",2016,2,"334","Building capital expenditures",1.4,"9.4",NA,NA,2016-04-01
"12362",2016,2,"334","Machinery capital expenditures",4.6,"10.7",NA,NA,2016-04-01
"12363",2016,2,"334","Building retirements",0,"0.4",NA,NA,2016-04-01
"12364",2016,2,"334","Machinery retirements",0,"10.7",NA,NA,2016-04-01
"12365",2016,2,"334","Price changed, product mix same",22.9,"1.4",NA,NA,2016-04-01
"12366",2016,2,"334","Revised estimation assumptions",20.8,"4.9",NA,NA,2016-04-01
"12367",2016,2,"334","Change in method of operation",2.2,"4.6",NA,NA,2016-04-01
"12368",2016,2,"334","Change in product mix or specifications",43.1,"7.5",NA,NA,2016-04-01
"12369",2016,2,"334","Change in material input",2.6,"7.3",NA,NA,2016-04-01
"12370",2016,2,"334","Other (full capacity: current vs. prior quarter)",23.9,"8.3",NA,NA,2016-04-01
"12371",2016,2,"334","Not profitable to operate at full capacity",2.8,"0",NA,NA,2016-04-01
"12372",2016,2,"334","Insufficient supply of materials",5.9,"6.5",NA,NA,2016-04-01
"12373",2016,2,"334","Insufficient orders",93.6,"4.5",NA,NA,2016-04-01
"12374",2016,2,"334","Insufficient supply of labor",9.5,"4.5",NA,NA,2016-04-01
"12375",2016,2,"334","Lack of sufficient fuel or energy",0,"5.5",NA,NA,2016-04-01
"12376",2016,2,"334","Equipment limitations",8.9,"0",NA,NA,2016-04-01
"12377",2016,2,"334","Storage limitations",NA,"0.5",NA,NA,2016-04-01
"12378",2016,2,"334","Logistics/transportation constraints",NA,"D",NA,NA,2016-04-01
"12379",2016,2,"334","Sufficient inventory of finished goods",5.9,"3.1",NA,NA,2016-04-01
"12380",2016,2,"334","Strike or work stoppage",0,"0",NA,NA,2016-04-01
"12381",2016,2,"334","Seasonal operations",4.6,"D",NA,NA,2016-04-01
"12382",2016,2,"334","Environmental restrictions",0,"0",NA,NA,2016-04-01
"12383",2016,2,"334","Other (actual production less than full production)",1,"0",NA,NA,2016-04-01
"12384",2016,2,"335","Building capital expenditures",NA,"D",NA,NA,2016-04-01
"12385",2016,2,"335","Machinery capital expenditures",NA,"6.8",NA,NA,2016-04-01
"12386",2016,2,"335","Building retirements",NA,"D",NA,NA,2016-04-01
"12387",2016,2,"335","Machinery retirements",NA,"6.5",NA,NA,2016-04-01
"12388",2016,2,"335","Price changed, product mix same",27.8,"D",NA,NA,2016-04-01
"12389",2016,2,"335","Revised estimation assumptions",21.5,"17",NA,NA,2016-04-01
"12390",2016,2,"335","Change in method of operation",2.1,"9.8",NA,NA,2016-04-01
"12391",2016,2,"335","Change in product mix or specifications",30.4,"7.1",NA,NA,2016-04-01
"12392",2016,2,"335","Change in material input",41.3,"11.7",NA,NA,2016-04-01
"12393",2016,2,"335","Other (full capacity: current vs. prior quarter)",22.2,"10",NA,NA,2016-04-01
"12394",2016,2,"335","Not profitable to operate at full capacity",6.1,"0",NA,NA,2016-04-01
"12395",2016,2,"335","Insufficient supply of materials",0.5,"7.2",NA,NA,2016-04-01
"12396",2016,2,"335","Insufficient orders",89.7,"7.3",NA,NA,2016-04-01
"12397",2016,2,"335","Insufficient supply of labor",5.9,"0",NA,NA,2016-04-01
"12398",2016,2,"335","Lack of sufficient fuel or energy",0,"1",NA,NA,2016-04-01
"12399",2016,2,"335","Equipment limitations",1.3,"0",NA,NA,2016-04-01
"12400",2016,2,"335","Storage limitations",1.2,"1.4",NA,NA,2016-04-01
"12401",2016,2,"335","Logistics/transportation constraints",1.9,"0",NA,NA,2016-04-01
"12402",2016,2,"335","Sufficient inventory of finished goods",6.2,"3.1",NA,NA,2016-04-01
"12403",2016,2,"335","Strike or work stoppage",NA,"3.7",NA,NA,2016-04-01
"12404",2016,2,"335","Seasonal operations",6.9,"6",NA,NA,2016-04-01
"12405",2016,2,"335","Environmental restrictions",0,"D",NA,NA,2016-04-01
"12406",2016,2,"335","Other (actual production less than full production)",3.9,"5.6",NA,NA,2016-04-01
"12407",2016,2,"336","Building capital expenditures",2.5,"5.6",NA,NA,2016-04-01
"12408",2016,2,"336","Machinery capital expenditures",32.8,"3.3",NA,NA,2016-04-01
"12409",2016,2,"336","Building retirements",0,"5.8",NA,NA,2016-04-01
"12410",2016,2,"336","Machinery retirements",NA,"10.3",NA,NA,2016-04-01
"12411",2016,2,"336","Price changed, product mix same",18.4,"8.9",NA,NA,2016-04-01
"12412",2016,2,"336","Revised estimation assumptions",27.3,"10.2",NA,NA,2016-04-01
"12413",2016,2,"336","Change in method of operation",0.7,"2.6",NA,NA,2016-04-01
"12414",2016,2,"336","Change in product mix or specifications",51.8,"3.5",NA,NA,2016-04-01
"12415",2016,2,"336","Change in material input",2.2,"4.7",NA,NA,2016-04-01
"12416",2016,2,"336","Other (full capacity: current vs. prior quarter)",15.4,"5.5",NA,NA,2016-04-01
"12417",2016,2,"336","Not profitable to operate at full capacity",6.7,"0",NA,NA,2016-04-01
"12418",2016,2,"336","Insufficient supply of materials",18.8,"3.3",NA,NA,2016-04-01
"12419",2016,2,"336","Insufficient orders",73,"0.2",NA,NA,2016-04-01
"12420",2016,2,"336","Insufficient supply of labor",27.3,"0",NA,NA,2016-04-01
"12421",2016,2,"336","Lack of sufficient fuel or energy",0,"4.2",NA,NA,2016-04-01
"12422",2016,2,"336","Equipment limitations",16.8,"0",NA,NA,2016-04-01
"12423",2016,2,"336","Storage limitations",5.3,"0.7",NA,NA,2016-04-01
"12424",2016,2,"336","Logistics/transportation constraints",5.5,"0",NA,NA,2016-04-01
"12425",2016,2,"336","Sufficient inventory of finished goods",9.6,"5.8",NA,NA,2016-04-01
"12426",2016,2,"336","Strike or work stoppage",0,"1",NA,NA,2016-04-01
"12427",2016,2,"336","Seasonal operations",1.4,"1.5",NA,NA,2016-04-01
"12428",2016,2,"336","Environmental restrictions",NA,"0.3",NA,NA,2016-04-01
"12429",2016,2,"336","Other (actual production less than full production)",8.5,"0.8",NA,NA,2016-04-01
"12430",2016,2,"337","Building capital expenditures",0,"1.7",NA,NA,2016-04-01
"12431",2016,2,"337","Machinery capital expenditures",NA,"1.5",NA,NA,2016-04-01
"12432",2016,2,"337","Building retirements",0,"1.3",NA,NA,2016-04-01
"12433",2016,2,"337","Machinery retirements",0,"2.1",NA,NA,2016-04-01
"12434",2016,2,"337","Price changed, product mix same",NA,"1.1",NA,NA,2016-04-01
"12435",2016,2,"337","Revised estimation assumptions",11.7,"2.4",NA,NA,2016-04-01
"12436",2016,2,"337","Change in method of operation",NA,"0.9",NA,NA,2016-04-01
"12437",2016,2,"337","Change in product mix or specifications",12.1,"0.8",NA,NA,2016-04-01
"12438",2016,2,"337","Change in material input",NA,"1.5",NA,NA,2016-04-01
"12439",2016,2,"337","Other (full capacity: current vs. prior quarter)",61.9,"1.3",NA,NA,2016-04-01
"12440",2016,2,"337","Not profitable to operate at full capacity",15.6,"0",NA,NA,2016-04-01
"12441",2016,2,"337","Insufficient supply of materials",7.7,"1",NA,NA,2016-04-01
"12442",2016,2,"337","Insufficient orders",67.4,"0.7",NA,NA,2016-04-01
"12443",2016,2,"337","Insufficient supply of labor",23.4,"0.4",NA,NA,2016-04-01
"12444",2016,2,"337","Lack of sufficient fuel or energy",0,"0.6",NA,NA,2016-04-01
"12445",2016,2,"337","Equipment limitations",10.3,"0",NA,NA,2016-04-01
"12446",2016,2,"337","Storage limitations",10.5,"1.2",NA,NA,2016-04-01
"12447",2016,2,"337","Logistics/transportation constraints",0,"0.4",NA,NA,2016-04-01
"12448",2016,2,"337","Sufficient inventory of finished goods",1.6,"1",NA,NA,2016-04-01
"12449",2016,2,"337","Strike or work stoppage",0,"1.4",NA,NA,2016-04-01
"12450",2016,2,"337","Seasonal operations",3.4,"4",NA,NA,2016-04-01
"12451",2016,2,"337","Environmental restrictions",0,"0",NA,NA,2016-04-01
"12452",2016,2,"337","Other (actual production less than full production)",3.6,"4.5",NA,NA,2016-04-01
"12453",2016,2,"339","Building capital expenditures",4.2,"5.7",NA,NA,2016-04-01
"12454",2016,2,"339","Machinery capital expenditures",10.9,"6",NA,NA,2016-04-01
"12455",2016,2,"339","Building retirements",NA,"3.7",NA,NA,2016-04-01
"12456",2016,2,"339","Machinery retirements",5.9,"5",NA,NA,2016-04-01
"12457",2016,2,"339","Price changed, product mix same",6.2,"1.3",NA,NA,2016-04-01
"12458",2016,2,"339","Revised estimation assumptions",6.9,"6.5",NA,NA,2016-04-01
"12459",2016,2,"339","Change in method of operation",7.5,"4.4",NA,NA,2016-04-01
"12460",2016,2,"339","Change in product mix or specifications",39,"4.4",NA,NA,2016-04-01
"12461",2016,2,"339","Change in material input",16.5,"6.3",NA,NA,2016-04-01
"12462",2016,2,"339","Other (full capacity: current vs. prior quarter)",39.1,"2.7",NA,NA,2016-04-01
"12463",2016,2,"339","Not profitable to operate at full capacity",6.3,"D",NA,NA,2016-04-01
"12464",2016,2,"339","Insufficient supply of materials",4.9,"5.4",NA,NA,2016-04-01
"12465",2016,2,"339","Insufficient orders",88,"5.5",NA,NA,2016-04-01
"12466",2016,2,"339","Insufficient supply of labor",11.8,"1.4",NA,NA,2016-04-01
"12467",2016,2,"339","Lack of sufficient fuel or energy",0,"2.8",NA,NA,2016-04-01
"12468",2016,2,"339","Equipment limitations",5,"0",NA,NA,2016-04-01
"12469",2016,2,"339","Storage limitations",0.3,"5.3",NA,NA,2016-04-01
"12470",2016,2,"339","Logistics/transportation constraints",0,"D",NA,NA,2016-04-01
"12471",2016,2,"339","Sufficient inventory of finished goods",8.5,"3.6",NA,NA,2016-04-01
"12472",2016,2,"339","Strike or work stoppage",0,"0",NA,NA,2016-04-01
"12473",2016,2,"339","Seasonal operations",1.7,"3.1",NA,NA,2016-04-01
"12474",2016,2,"339","Environmental restrictions",0,"0",NA,NA,2016-04-01
"12475",2016,2,"339","Other (actual production less than full production)",13.3,"0",NA,NA,2016-04-01
"12476",2016,1,"All","Building capital expenditures",4.1,"0.8",NA,NA,2016-01-01
"12477",2016,1,"All","Machinery capital expenditures",11.2,"D",NA,NA,2016-01-01
"12478",2016,1,"All","Building retirements",0.5,"1.5",NA,NA,2016-01-01
"12479",2016,1,"All","Machinery retirements",2.7,"21.3",NA,NA,2016-01-01
"12480",2016,1,"All","Price changed, product mix same",16.4,"D",NA,NA,2016-01-01
"12481",2016,1,"All","Revised estimation assumptions",12.1,"21.4",NA,NA,2016-01-01
"12482",2016,1,"All","Change in method of operation",7.1,"14.7",NA,NA,2016-01-01
"12483",2016,1,"All","Change in product mix or specifications",29.1,"D",NA,NA,2016-01-01
"12484",2016,1,"All","Change in material input",5.3,"16.5",NA,NA,2016-01-01
"12485",2016,1,"All","Other (full capacity: current vs. prior quarter)",38,"D",NA,NA,2016-01-01
"12486",2016,1,"All","Not profitable to operate at full capacity",9,"0",NA,NA,2016-01-01
"12487",2016,1,"All","Insufficient supply of materials",4.9,"12.6",NA,NA,2016-01-01
"12488",2016,1,"All","Insufficient orders",78,"6.5",NA,NA,2016-01-01
"12489",2016,1,"All","Insufficient supply of labor",12.7,"0",NA,NA,2016-01-01
"12490",2016,1,"All","Lack of sufficient fuel or energy",0.1,"13",NA,NA,2016-01-01
"12491",2016,1,"All","Equipment limitations",8.9,"0",NA,NA,2016-01-01
"12492",2016,1,"All","Storage limitations",4.2,"16.4",NA,NA,2016-01-01
"12493",2016,1,"All","Logistics/transportation constraints",1.4,"0",NA,NA,2016-01-01
"12494",2016,1,"All","Sufficient inventory of finished goods",4.9,"0.4",NA,NA,2016-01-01
"12495",2016,1,"All","Strike or work stoppage",0.1,"D",NA,NA,2016-01-01
"12496",2016,1,"All","Seasonal operations",12.3,"4.2",NA,NA,2016-01-01
"12497",2016,1,"All","Environmental restrictions",1.1,"0",NA,NA,2016-01-01
"12498",2016,1,"All","Other (actual production less than full production)",8.9,"D",NA,NA,2016-01-01
"12499",2016,1,"311","Building capital expenditures",2.8,"3.8",NA,NA,2016-01-01
"12500",2016,1,"311","Machinery capital expenditures",11.8,"27.8",NA,NA,2016-01-01
"12501",2016,1,"311","Building retirements",0,"D",NA,NA,2016-01-01
"12502",2016,1,"311","Machinery retirements",8.7,"14.6",NA,NA,2016-01-01
"12503",2016,1,"311","Price changed, product mix same",24.4,"3.9",NA,NA,2016-01-01
"12504",2016,1,"311","Revised estimation assumptions",17.7,"24.9",NA,NA,2016-01-01
"12505",2016,1,"311","Change in method of operation",6.9,"1.1",NA,NA,2016-01-01
"12506",2016,1,"311","Change in product mix or specifications",24.2,"10.9",NA,NA,2016-01-01
"12507",2016,1,"311","Change in material input",2.4,"2.4",NA,NA,2016-01-01
"12508",2016,1,"311","Other (full capacity: current vs. prior quarter)",27.4,"D",NA,NA,2016-01-01
"12509",2016,1,"311","Not profitable to operate at full capacity",14.3,"0",NA,NA,2016-01-01
"12510",2016,1,"311","Insufficient supply of materials",11.7,"D",NA,NA,2016-01-01
"12511",2016,1,"311","Insufficient orders",53.2,"D",NA,NA,2016-01-01
"12512",2016,1,"311","Insufficient supply of labor",5.6,"0",NA,NA,2016-01-01
"12513",2016,1,"311","Lack of sufficient fuel or energy",NA,"2.9",NA,NA,2016-01-01
"12514",2016,1,"311","Equipment limitations",18.1,"0",NA,NA,2016-01-01
"12515",2016,1,"311","Storage limitations",21.4,"D",NA,NA,2016-01-01
"12516",2016,1,"311","Logistics/transportation constraints",2.8,"0",NA,NA,2016-01-01
"12517",2016,1,"311","Sufficient inventory of finished goods",8.7,"D",NA,NA,2016-01-01
"12518",2016,1,"311","Strike or work stoppage",0,"0",NA,NA,2016-01-01
"12519",2016,1,"311","Seasonal operations",24.5,"12",NA,NA,2016-01-01
"12520",2016,1,"311","Environmental restrictions",NA,"0",NA,NA,2016-01-01
"12521",2016,1,"311","Other (actual production less than full production)",7,"D",NA,NA,2016-01-01
"12522",2016,1,"312","Building capital expenditures",0,"10.8",NA,NA,2016-01-01
"12523",2016,1,"312","Machinery capital expenditures",4.6,"11.3",NA,NA,2016-01-01
"12524",2016,1,"312","Building retirements",0,"0",NA,NA,2016-01-01
"12525",2016,1,"312","Machinery retirements",0,"2.6",NA,NA,2016-01-01
"12526",2016,1,"312","Price changed, product mix same",1.2,"D",NA,NA,2016-01-01
"12527",2016,1,"312","Revised estimation assumptions",NA,"14.8",NA,NA,2016-01-01
"12528",2016,1,"312","Change in method of operation",2.1,"8.3",NA,NA,2016-01-01
"12529",2016,1,"312","Change in product mix or specifications",40.2,"D",NA,NA,2016-01-01
"12530",2016,1,"312","Change in material input",NA,"1.7",NA,NA,2016-01-01
"12531",2016,1,"312","Other (full capacity: current vs. prior quarter)",50.8,"D",NA,NA,2016-01-01
"12532",2016,1,"312","Not profitable to operate at full capacity",23.5,"0",NA,NA,2016-01-01
"12533",2016,1,"312","Insufficient supply of materials",NA,"D",NA,NA,2016-01-01
"12534",2016,1,"312","Insufficient orders",60.9,"D",NA,NA,2016-01-01
"12535",2016,1,"312","Insufficient supply of labor",NA,"D",NA,NA,2016-01-01
"12536",2016,1,"312","Lack of sufficient fuel or energy",0,"D",NA,NA,2016-01-01
"12537",2016,1,"312","Equipment limitations",13.8,"0",NA,NA,2016-01-01
"12538",2016,1,"312","Storage limitations",7.5,"2.5",NA,NA,2016-01-01
"12539",2016,1,"312","Logistics/transportation constraints",0,"0",NA,NA,2016-01-01
"12540",2016,1,"312","Sufficient inventory of finished goods",17.6,"9.3",NA,NA,2016-01-01
"12541",2016,1,"312","Strike or work stoppage",0,"2.3",NA,NA,2016-01-01
"12542",2016,1,"312","Seasonal operations",48.6,"3.8",NA,NA,2016-01-01
"12543",2016,1,"312","Environmental restrictions",0,"D",NA,NA,2016-01-01
"12544",2016,1,"312","Other (actual production less than full production)",0.7,"3.9",NA,NA,2016-01-01
"12545",2016,1,"313","Building capital expenditures",NA,"2.6",NA,NA,2016-01-01
"12546",2016,1,"313","Machinery capital expenditures",5.7,"16.1",NA,NA,2016-01-01
"12547",2016,1,"313","Building retirements",0,"18.6",NA,NA,2016-01-01
"12548",2016,1,"313","Machinery retirements",NA,"14.1",NA,NA,2016-01-01
"12549",2016,1,"313","Price changed, product mix same",5.4,"D",NA,NA,2016-01-01
"12550",2016,1,"313","Revised estimation assumptions",28.3,"18.4",NA,NA,2016-01-01
"12551",2016,1,"313","Change in method of operation",NA,"6",NA,NA,2016-01-01
"12552",2016,1,"313","Change in product mix or specifications",26.2,"1.5",NA,NA,2016-01-01
"12553",2016,1,"313","Change in material input",4.6,"9.6",NA,NA,2016-01-01
"12554",2016,1,"313","Other (full capacity: current vs. prior quarter)",37.7,"2.1",NA,NA,2016-01-01
"12555",2016,1,"313","Not profitable to operate at full capacity",2.1,"0",NA,NA,2016-01-01
"12556",2016,1,"313","Insufficient supply of materials",11.6,"0.4",NA,NA,2016-01-01
"12557",2016,1,"313","Insufficient orders",94.7,"D",NA,NA,2016-01-01
"12558",2016,1,"313","Insufficient supply of labor",NA,"D",NA,NA,2016-01-01
"12559",2016,1,"313","Lack of sufficient fuel or energy",0,"1.8",NA,NA,2016-01-01
"12560",2016,1,"313","Equipment limitations",NA,"0",NA,NA,2016-01-01
"12561",2016,1,"313","Storage limitations",NA,"1.4",NA,NA,2016-01-01
"12562",2016,1,"313","Logistics/transportation constraints",0,"0",NA,NA,2016-01-01
"12563",2016,1,"313","Sufficient inventory of finished goods",7.1,"D",NA,NA,2016-01-01
"12564",2016,1,"313","Strike or work stoppage",0,"0",NA,NA,2016-01-01
"12565",2016,1,"313","Seasonal operations",NA,"0",NA,NA,2016-01-01
"12566",2016,1,"313","Environmental restrictions",0,"0",NA,NA,2016-01-01
"12567",2016,1,"313","Other (actual production less than full production)",NA,"0",NA,NA,2016-01-01
"12568",2016,1,"314","Building capital expenditures",0,"11.3",NA,NA,2016-01-01
"12569",2016,1,"314","Machinery capital expenditures",17.2,"D",NA,NA,2016-01-01
"12570",2016,1,"314","Building retirements",0,"D",NA,NA,2016-01-01
"12571",2016,1,"314","Machinery retirements",NA,"D",NA,NA,2016-01-01
"12572",2016,1,"314","Price changed, product mix same",17.9,"0",NA,NA,2016-01-01
"12573",2016,1,"314","Revised estimation assumptions",14.8,"15.3",NA,NA,2016-01-01
"12574",2016,1,"314","Change in method of operation",0,"D",NA,NA,2016-01-01
"12575",2016,1,"314","Change in product mix or specifications",3.9,"0.9",NA,NA,2016-01-01
"12576",2016,1,"314","Change in material input",NA,"13.3",NA,NA,2016-01-01
"12577",2016,1,"314","Other (full capacity: current vs. prior quarter)",42.6,"13.2",NA,NA,2016-01-01
"12578",2016,1,"314","Not profitable to operate at full capacity",8.6,"0",NA,NA,2016-01-01
"12579",2016,1,"314","Insufficient supply of materials",NA,"0.9",NA,NA,2016-01-01
"12580",2016,1,"314","Insufficient orders",97.3,"D",NA,NA,2016-01-01
"12581",2016,1,"314","Insufficient supply of labor",NA,"D",NA,NA,2016-01-01
"12582",2016,1,"314","Lack of sufficient fuel or energy",0,"D",NA,NA,2016-01-01
"12583",2016,1,"314","Equipment limitations",NA,"0",NA,NA,2016-01-01
"12584",2016,1,"314","Storage limitations",NA,"D",NA,NA,2016-01-01
"12585",2016,1,"314","Logistics/transportation constraints",NA,"0",NA,NA,2016-01-01
"12586",2016,1,"314","Sufficient inventory of finished goods",NA,"D",NA,NA,2016-01-01
"12587",2016,1,"314","Strike or work stoppage",0,"0.3",NA,NA,2016-01-01
"12588",2016,1,"314","Seasonal operations",3.6,"6.6",NA,NA,2016-01-01
"12589",2016,1,"314","Environmental restrictions",0,"D",NA,NA,2016-01-01
