Date of data,Commodity code,Commodity,Trading partner code,Trading partner,US dollar
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",422,Guadeloupe,50
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",429,Mexico,"20,131"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",435,Puerto Rico,"3,995"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",501,Canada,"264,412"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",502,United States,"100,582,310"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",601,Australia,"30,450,650"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",609,New Zealand,"14,546"
201609,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",701,"Countries(Territories)Unknown","52,854"
201609,8542,Electronic integrated circuits.,102,Bahrain,86
201609,8542,Electronic integrated circuits.,103,Bangladesh,"3,938"
201609,8542,Electronic integrated circuits.,106,Myanmar,656
201609,8542,Electronic integrated circuits.,109,"Korea,DPR",425
201609,8542,Electronic integrated circuits.,110,"Hong Kong,China","7,616,828"
201609,8542,Electronic integrated circuits.,111,India,"835,013"
201609,8542,Electronic integrated circuits.,112,Indonesia,"8,689,779"
201609,8542,Electronic integrated circuits.,113,Iran,90
201609,8542,Electronic integrated circuits.,115,Israel,"107,552,169"
201609,8542,Electronic integrated circuits.,116,Japan,"1,305,169,458"
201609,8542,Electronic integrated circuits.,121,"Macao,China",726
201609,8542,Electronic integrated circuits.,122,Malaysia,"2,621,904,571"
201609,8542,Electronic integrated circuits.,129,Philippines,"593,892,619"
201609,8542,Electronic integrated circuits.,132,Singapore,"547,772,685"
201609,8542,Electronic integrated circuits.,133,Republic of Korea,"4,697,954,050"
201609,8542,Electronic integrated circuits.,134,Sri Lanka,"44,011"
201609,8542,Electronic integrated circuits.,136,Thailand,"326,889,132"
201609,8542,Electronic integrated circuits.,137,T¨¹rkiye,"4,829"
201609,8542,Electronic integrated circuits.,141,Viet Nam,"504,807,600"
201609,8542,Electronic integrated circuits.,142,China,"2,785,031,345"
201609,8542,Electronic integrated circuits.,143,"Taiwan,China","7,423,334,134"
201609,8542,Electronic integrated circuits.,144,Timor-Leste,"2,201"
201609,8542,Electronic integrated circuits.,147,Tajikistan,143
201609,8542,Electronic integrated circuits.,202,Angola,"4,486"
201609,8542,Electronic integrated circuits.,206,Cameroon,75
201609,8542,Electronic integrated circuits.,219,Gambia,"22,138"
201609,8542,Electronic integrated circuits.,221,Guinea,338
201609,8542,Electronic integrated circuits.,230,Mauritania,977
201609,8542,Electronic integrated circuits.,232,Morocco,"13,883,481"
201609,8542,Electronic integrated circuits.,234,Namibia,631
201609,8542,Electronic integrated circuits.,244,South Africa,"8,431"
201609,8542,Electronic integrated circuits.,249,Tunisia,"86,242"
201609,8542,Electronic integrated circuits.,257,"Eswatini(Swaziland)",503
201609,8542,Electronic integrated circuits.,301,Belgium,"815,782"
201609,8542,Electronic integrated circuits.,302,Denmark,"965,853"
201609,8542,Electronic integrated circuits.,303,United Kingdom,"2,478,797"
201609,8542,Electronic integrated circuits.,304,Germany,"156,602,188"
201609,8542,Electronic integrated circuits.,305,France,"18,703,484"
201609,8542,Electronic integrated circuits.,306,Ireland,"146,487,960"
201609,8542,Electronic integrated circuits.,307,Italy,"3,077,711"
201609,8542,Electronic integrated circuits.,309,Netherlands,"3,788,309"
201609,8542,Electronic integrated circuits.,310,Greece,"19,690"
201609,8542,Electronic integrated circuits.,311,Portugal,"34,693,184"
201609,8542,Electronic integrated circuits.,312,Spain,"64,918"
201609,8542,Electronic integrated circuits.,315,Austria,"26,132,540"
201609,8542,Electronic integrated circuits.,316,Bulgaria,"434,398"
201609,8542,Electronic integrated circuits.,318,Finland,"667,458"
201609,8542,Electronic integrated circuits.,321,Hungary,"456,767"
201609,8542,Electronic integrated circuits.,324,Malta,"23,084,377"
201609,8542,Electronic integrated circuits.,325,Monaco,"26,421"
201609,8542,Electronic integrated circuits.,326,Norway,"64,299"
201609,8542,Electronic integrated circuits.,327,Poland,562
201609,8542,Electronic integrated circuits.,328,Romania,450
201609,8542,Electronic integrated circuits.,330,Sweden,"612,175"
201609,8542,Electronic integrated circuits.,331,Switzerland,"4,143,041"
201609,8542,Electronic integrated circuits.,334,Estonia,"1,519"
201609,8542,Electronic integrated circuits.,335,Latvia,"2,201"
201609,8542,Electronic integrated circuits.,336,Lithuania,"84,156"
201609,8542,Electronic integrated circuits.,337,Georgia(Before 2023),"2,875"
201609,8542,Electronic integrated circuits.,340,Belarus,"301,469"
201609,8542,Electronic integrated circuits.,344,Russia,"513,767"
201609,8542,Electronic integrated circuits.,350,Slovenia,"67,068"
201609,8542,Electronic integrated circuits.,351,Croatia,645
201609,8542,Electronic integrated circuits.,352,"Czechia(Czech Republic)","276,416"
201609,8542,Electronic integrated circuits.,353,Slovakia,"623,672"
201609,8542,Electronic integrated circuits.,354,North Macedonia,60
201609,8542,Electronic integrated circuits.,359,Montenegro,300
201609,8542,Electronic integrated circuits.,410,Brazil,"132,020"
201609,8542,Electronic integrated circuits.,412,Chile,825
201609,8542,Electronic integrated circuits.,415,Costa Rica,"4,489,745"
201609,8542,Electronic integrated circuits.,418,Dominican Republic,168
201609,8542,Electronic integrated circuits.,419,Ecuador,9
201609,8542,Electronic integrated circuits.,429,Mexico,"279,651,170"
201609,8542,Electronic integrated circuits.,435,Puerto Rico,"11,314"
201609,8542,Electronic integrated circuits.,440,El Salvador,"20,220"
201609,8542,Electronic integrated circuits.,445,Venezuela,275
201609,8542,Electronic integrated circuits.,449,Bonaire Sint Eustatius and Saba,"36,468"
201609,8542,Electronic integrated circuits.,501,Canada,"38,058,878"
201609,8542,Electronic integrated circuits.,502,United States,"712,556,826"
201609,8542,Electronic integrated circuits.,601,Australia,"458,273"
201609,8542,Electronic integrated circuits.,609,New Zealand,"23,825"
201610,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",110,"Hong Kong,China","8,006,063"
201610,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",111,India,"1,810"
201610,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",112,Indonesia,"1,817"
201610,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",115,Israel,"1,174,407"
201610,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",116,Japan,"272,217,566"
