Year,Quarter,Sector,Measure,Value,SE,Lower CI,Upper CI
2014,3,327,Environmental restrictions,0.46,0.25,,
2014,3,327,Other (actual production less than full production),7.53,3.41,,
2014,3,331,Building capital expenditures,0.00,0.00,,
2014,3,331,Machinery capital expenditures,3.02,1.76,,
2014,3,331,Building retirements,0.00,0.00,,
2014,3,331,Machinery retirements,D,D,,
2014,3,331,"Price changed, product mix same",38.59,16.12,,
2014,3,331,Revised estimation assumptions,15.65,14.74,,
2014,3,331,Change in method of operation,4.78,4.59,,
2014,3,331,Change in product mix or specifications,40.28,16.17,,
2014,3,331,Change in material input,0.62,0.20,,
2014,3,331,Other (full capacity: current vs. prior quarter),26.42,15.58,,
2014,3,331,Not profitable to operate at full capacity,8.10,4.89,,
2014,3,331,Insufficient supply of materials,11.98,6.43,,
2014,3,331,Insufficient orders,80.58,7.43,,
2014,3,331,Insufficient supply of labor,8.55,4.91,,
2014,3,331,Lack of sufficient fuel or energy,0.00,0.00,,
2014,3,331,Equipment limitations,6.10,2.52,,
2014,3,331,Storage limitations,0.19,0.03,,
2014,3,331,Logistics/transportation constraints,4.40,4.36,,
2014,3,331,Sufficient inventory of finished goods,5.26,4.37,,
2014,3,331,Strike or work stoppage,0.00,0.00,,
2014,3,331,Seasonal operations,4.93,4.65,,
2014,3,331,Environmental restrictions,0.00,0.00,,
2014,3,331,Other (actual production less than full production),11.84,6.47,,
2014,3,332,Building capital expenditures,2.11,1.08,,
2014,3,332,Machinery capital expenditures,13.51,4.64,,
2014,3,332,Building retirements,0.00,0.00,,
2014,3,332,Machinery retirements,7.79,4.32,,
2014,3,332,"Price changed, product mix same",12.01,4.67,,
2014,3,332,Revised estimation assumptions,19.19,5.95,,
2014,3,332,Change in method of operation,8.77,4.38,,
2014,3,332,Change in product mix or specifications,28.30,6.49,,
2014,3,332,Change in material input,0.43,0.37,,
2014,3,332,Other (full capacity: current vs. prior quarter),22.86,6.24,,
2014,3,332,Not profitable to operate at full capacity,8.80,2.20,,
2014,3,332,Insufficient supply of materials,6.07,1.92,,
2014,3,332,Insufficient orders,83.32,2.87,,
2014,3,332,Insufficient supply of labor,16.85,3.02,,
2014,3,332,Lack of sufficient fuel or energy,D,D,,
2014,3,332,Equipment limitations,4.14,1.47,,
2014,3,332,Storage limitations,2.97,1.31,,
2014,3,332,Logistics/transportation constraints,0.56,0.47,,
2014,3,332,Sufficient inventory of finished goods,4.15,1.51,,
2014,3,332,Strike or work stoppage,0.00,0.00,,
2014,3,332,Seasonal operations,3.08,1.23,,
2014,3,332,Environmental restrictions,1.65,1.03,,
2014,3,332,Other (actual production less than full production),2.17,1.04,,
2014,3,333,Building capital expenditures,1.51,0.95,,
2014,3,333,Machinery capital expenditures,22.09,9.06,,
2014,3,333,Building retirements,0.30,0.26,,
2014,3,333,Machinery retirements,0.90,0.57,,
2014,3,333,"Price changed, product mix same",0.64,0.28,,
2014,3,333,Revised estimation assumptions,23.96,10.93,,
2014,3,333,Change in method of operation,2.48,1.76,,
2014,3,333,Change in product mix or specifications,24.35,6.73,,
2014,3,333,Change in material input,2.80,1.67,,
2014,3,333,Other (full capacity: current vs. prior quarter),30.89,10.52,,
2014,3,333,Not profitable to operate at full capacity,5.38,2.32,,
2014,3,333,Insufficient supply of materials,2.26,0.61,,
2014,3,333,Insufficient orders,87.79,3.11,,
2014,3,333,Insufficient supply of labor,6.58,2.47,,
2014,3,333,Lack of sufficient fuel or energy,0.00,0.00,,
2014,3,333,Equipment limitations,6.49,2.54,,
2014,3,333,Storage limitations,1.43,0.92,,
2014,3,333,Logistics/transportation constraints,0.11,0.05,,
2014,3,333,Sufficient inventory of finished goods,3.40,1.84,,
2014,3,333,Strike or work stoppage,0.00,0.00,,
2014,3,333,Seasonal operations,2.89,0.94,,
2014,3,333,Environmental restrictions,0.09,0.05,,
2014,3,333,Other (actual production less than full production),6.34,2.80,,
2014,3,334,Building capital expenditures,0.95,0.75,,
2014,3,334,Machinery capital expenditures,1.00,0.74,,
2014,3,334,Building retirements,D,D,,
2014,3,334,Machinery retirements,2.83,1.71,,
2014,3,334,"Price changed, product mix same",9.08,8.75,,
2014,3,334,Revised estimation assumptions,20.57,11.49,,
2014,3,334,Change in method of operation,13.09,9.29,,
2014,3,334,Change in product mix or specifications,41.53,13.73,,
2014,3,334,Change in material input,10.92,8.80,,
2014,3,334,Other (full capacity: current vs. prior quarter),23.27,10.21,,
2014,3,334,Not profitable to operate at full capacity,6.27,3.59,,
2014,3,334,Insufficient supply of materials,6.65,3.64,,
2014,3,334,Insufficient orders,92.82,3.13,,
2014,3,334,Insufficient supply of labor,0.42,0.12,,
2014,3,334,Lack of sufficient fuel or energy,0.00,0.00,,
2014,3,334,Equipment limitations,4.11,3.39,,
2014,3,334,Storage limitations,0.32,0.28,,
2014,3,334,Logistics/transportation constraints,0.46,0.30,,
2014,3,334,Sufficient inventory of finished goods,3.75,3.38,,
2014,3,334,Strike or work stoppage,0.00,0.00,,
2014,3,334,Seasonal operations,3.34,2.76,,
2014,3,334,Environmental restrictions,0.00,0.00,,
2014,3,334,Other (actual production less than full production),4.96,1.93,,
2014,3,335,Building capital expenditures,3.98,3.26,,
2014,3,335,Machinery capital expenditures,22.21,19.82,,
2014,3,335,Building retirements,D,D,,
2014,3,335,Machinery retirements,0.00,0.00,,
2014,3,335,"Price changed, product mix same",3.69,2.25,,
2014,3,335,Revised estimation assumptions,3.45,1.91,,
2014,3,335,Change in method of operation,23.42,19.81,,
2014,3,335,Change in product mix or specifications,48.28,21.38,,
2014,3,335,Change in material input,13.58,11.56,,
2014,3,335,Other (full capacity: current vs. prior quarter),37.60,20.60,,
2014,3,335,Not profitable to operate at full capacity,5.96,3.46,,
2014,3,335,Insufficient supply of materials,7.08,6.00,,
2014,3,335,Insufficient orders,78.64,8.54,,
2014,3,335,Insufficient supply of labor,15.59,7.69,,
2014,3,335,Lack of sufficient fuel or energy,0.00,0.00,,
2014,3,335,Equipment limitations,6.88,6.00,,
2014,3,335,Storage limitations,3.35,3.26,,
2014,3,335,Logistics/transportation constraints,D,D,,
2014,3,335,Sufficient inventory of finished goods,1.73,0.58,,
2014,3,335,Strike or work stoppage,0.00,0.00,,
2014,3,335,Seasonal operations,10.02,6.74,,
2014,3,335,Environmental restrictions,0.00,0.00,,
2014,3,335,Other (actual production less than full production),12.68,6.83,,
2014,3,336,Building capital expenditures,13.31,12.01,,
2014,3,336,Machinery capital expenditures,10.74,8.51,,
2014,3,336,Building retirements,D,D,,
2014,3,336,Machinery retirements,0.45,0.18,,
2014,3,336,"Price changed, product mix same",12.66,7.78,,
2014,3,336,Revised estimation assumptions,3.89,1.50,,
2014,3,336,Change in method of operation,1.65,0.73,,
2014,3,336,Change in product mix or specifications,22.04,6.85,,
2014,3,336,Change in material input,0.93,0.46,,
2014,3,336,Other (full capacity: current vs. prior quarter),43.49,13.73,,
2014,3,336,Not profitable to operate at full capacity,7.72,4.13,,
2014,3,336,Insufficient supply of materials,10.91,5.55,,
2014,3,336,Insufficient orders,81.07,6.08,,
2014,3,336,Insufficient supply of labor,10.87,5.51,,
2014,3,336,Lack of sufficient fuel or energy,0.00,0.00,,
2014,3,336,Equipment limitations,3.35,1.31,,
2014,3,336,Storage limitations,0.38,0.17,,
2014,3,336,Logistics/transportation constraints,8.31,5.46,,
2014,3,336,Sufficient inventory of finished goods,0.65,0.32,,
2014,3,336,Strike or work stoppage,0.00,0.00,,
2014,3,336,Seasonal operations,5.98,3.98,,
2014,3,336,Environmental restrictions,0.00,0.00,,
2014,3,336,Other (actual production less than full production),7.29,2.91,,
2014,3,337,Building capital expenditures,0.89,0.76,,
2014,3,337,Machinery capital expenditures,13.01,11.33,,
2014,3,337,Building retirements,0.00,0.00,,
2014,3,337,Machinery retirements,0.00,0.00,,
2014,3,337,"Price changed, product mix same",9.59,6.98,,
2014,3,337,Revised estimation assumptions,18.69,11.62,,
2014,3,337,Change in method of operation,13.44,11.30,,
2014,3,337,Change in product mix or specifications,11.41,4.62,,
2014,3,337,Change in material input,0.65,0.45,,
2014,3,337,Other (full capacity: current vs. prior quarter),48.74,15.39,,
2014,3,337,Not profitable to operate at full capacity,12.25,6.32,,
2014,3,337,Insufficient supply of materials,5.07,4.57,,
2014,3,337,Insufficient orders,81.58,7.42,,
2014,3,337,Insufficient supply of labor,21.40,8.23,,
2014,3,337,Lack of sufficient fuel or energy,0.00,0.00,,
2014,3,337,Equipment limitations,0.80,0.56,,
2014,3,337,Storage limitations,1.02,0.70,,
2014,3,337,Logistics/transportation constraints,1.57,1.29,,
2014,3,337,Sufficient inventory of finished goods,2.04,0.99,,
2014,3,337,Strike or work stoppage,0.00,0.00,,
2014,3,337,Seasonal operations,1.45,0.49,,
2014,3,337,Environmental restrictions,D,D,,
2014,3,337,Other (actual production less than full production),10.50,6.05,,
2014,3,339,Building capital expenditures,0.00,0.00,,
2014,3,339,Machinery capital expenditures,0.62,0.30,,
2014,3,339,Building retirements,0.00,0.00,,
2014,3,339,Machinery retirements,0.00,0.00,,
2014,3,339,"Price changed, product mix same",10.50,8.59,,
2014,3,339,Revised estimation assumptions,12.95,8.26,,
2014,3,339,Change in method of operation,11.98,8.81,,
2014,3,339,Change in product mix or specifications,20.82,7.57,,
2014,3,339,Change in material input,0.66,0.54,,
2014,3,339,Other (full capacity: current vs. prior quarter),56.35,12.21,,
2014,3,339,Not profitable to operate at full capacity,8.52,3.42,,
2014,3,339,Insufficient supply of materials,3.81,2.70,,
2014,3,339,Insufficient orders,81.87,4.97,,
2014,3,339,Insufficient supply of labor,8.14,3.39,,
2014,3,339,Lack of sufficient fuel or energy,0.00,0.00,,
2014,3,339,Equipment limitations,4.28,2.70,,
2014,3,339,Storage limitations,1.73,0.98,,
2014,3,339,Logistics/transportation constraints,0.27,0.13,,
2014,3,339,Sufficient inventory of finished goods,8.03,3.01,,
2014,3,339,Strike or work stoppage,0.00,0.00,,
2014,3,339,Seasonal operations,6.48,2.93,,
2014,3,339,Environmental restrictions,0.00,0.00,,
2014,3,339,Other (actual production less than full production),4.83,2.92,,
2014,2,All,Building capital expenditures,5.13,1.20,,
2014,2,All,Machinery capital expenditures,13.28,1.71,,
2014,2,All,Building retirements,0.27,0.16,,
2014,2,All,Machinery retirements,2.25,0.79,,
2014,2,All,"Price changed, product mix same",21.17,1.99,,
2014,2,All,Revised estimation assumptions,15.34,1.80,,
2014,2,All,Change in method of operation,7.07,1.35,,
2014,2,All,Change in product mix or specifications,28.29,2.12,,
2014,2,All,Change in material input,5.61,1.19,,
2014,2,All,Other (full capacity: current vs. prior quarter),27.42,2.32,,
2014,2,All,Not profitable to operate at full capacity,9.21,0.91,,
2014,2,All,Insufficient supply of materials,5.10,0.69,,
2014,2,All,Insufficient orders,81.24,1.18,,
2014,2,All,Insufficient supply of labor,9.15,0.95,,
2014,2,All,Lack of sufficient fuel or energy,0.04,0.03,,
2014,2,All,Equipment limitations,6.77,0.75,,
2014,2,All,Storage limitations,2.95,0.49,,
2014,2,All,Logistics/transportation constraints,1.48,0.37,,
2014,2,All,Sufficient inventory of finished goods,5.41,0.66,,
2014,2,All,Strike or work stoppage,D,D,,
2014,2,All,Seasonal operations,6.42,0.73,,
2014,2,All,Environmental restrictions,0.59,0.25,,
2014,2,All,Other (actual production less than full production),5.05,0.64,,
2014,2,311,Building capital expenditures,4.91,3.70,,
2014,2,311,Machinery capital expenditures,10.72,4.84,,
2014,2,311,Building retirements,0.00,0.00,,
2014,2,311,Machinery retirements,0.13,0.06,,
2014,2,311,"Price changed, product mix same",32.23,6.92,,
2014,2,311,Revised estimation assumptions,7.69,3.48,,
2014,2,311,Change in method of operation,7.10,4.15,,
2014,2,311,Change in product mix or specifications,28.24,5.58,,
2014,2,311,Change in material input,4.67,1.99,,
2014,2,311,Other (full capacity: current vs. prior quarter),31.31,7.71,,
2014,2,311,Not profitable to operate at full capacity,9.43,3.28,,
2014,2,311,Insufficient supply of materials,12.86,3.87,,
2014,2,311,Insufficient orders,74.83,4.51,,
2014,2,311,Insufficient supply of labor,7.96,3.47,,
2014,2,311,Lack of sufficient fuel or energy,0.00,0.00,,
2014,2,311,Equipment limitations,11.07,3.39,,
2014,2,311,Storage limitations,8.57,3.24,,
2014,2,311,Logistics/transportation constraints,1.77,1.39,,
2014,2,311,Sufficient inventory of finished goods,9.85,2.89,,
2014,2,311,Strike or work stoppage,0.00,0.00,,
2014,2,311,Seasonal operations,7.92,2.11,,
2014,2,311,Environmental restrictions,1.97,1.82,,
2014,2,311,Other (actual production less than full production),7.56,2.80,,
2014,2,312,Building capital expenditures,66.63,14.32,,
2014,2,312,Machinery capital expenditures,70.98,12.86,,
2014,2,312,Building retirements,0.00,0.00,,
2014,2,312,Machinery retirements,0.86,0.79,,
2014,2,312,"Price changed, product mix same",2.02,0.93,,
2014,2,312,Revised estimation assumptions,11.61,8.07,,
2014,2,312,Change in method of operation,D,D,,
2014,2,312,Change in product mix or specifications,43.45,20.16,,
2014,2,312,Change in material input,7.85,7.37,,
2014,2,312,Other (full capacity: current vs. prior quarter),32.46,20.44,,
2014,2,312,Not profitable to operate at full capacity,9.19,3.94,,
2014,2,312,Insufficient supply of materials,10.49,9.74,,
2014,2,312,Insufficient orders,60.67,13.00,,
2014,2,312,Insufficient supply of labor,15.88,10.59,,
2014,2,312,Lack of sufficient fuel or energy,0.00,0.00,,
2014,2,312,Equipment limitations,0.72,0.37,,
2014,2,312,Storage limitations,4.32,3.20,,
2014,2,312,Logistics/transportation constraints,11.12,9.72,,
2014,2,312,Sufficient inventory of finished goods,7.88,3.61,,
2014,2,312,Strike or work stoppage,0.00,0.00,,
2014,2,312,Seasonal operations,39.18,13.63,,
2014,2,312,Environmental restrictions,0.00,0.00,,
2014,2,312,Other (actual production less than full production),2.43,1.52,,
2014,2,313,Building capital expenditures,1.81,1.12,,
2014,2,313,Machinery capital expenditures,2.92,0.65,,
2014,2,313,Building retirements,0.00,0.00,,
2014,2,313,Machinery retirements,D,D,,
2014,2,313,"Price changed, product mix same",4.14,3.44,,
2014,2,313,Revised estimation assumptions,18.40,8.86,,
2014,2,313,Change in method of operation,9.26,5.52,,
2014,2,313,Change in product mix or specifications,46.41,11.79,,
2014,2,313,Change in material input,3.24,2.54,,
2014,2,313,Other (full capacity: current vs. prior quarter),24.23,9.76,,
2014,2,313,Not profitable to operate at full capacity,9.96,5.61,,
2014,2,313,Insufficient supply of materials,1.97,1.09,,
2014,2,313,Insufficient orders,85.31,6.00,,
2014,2,313,Insufficient supply of labor,1.77,1.58,,
2014,2,313,Lack of sufficient fuel or energy,0.00,0.00,,
2014,2,313,Equipment limitations,6.66,4.55,,
2014,2,313,Storage limitations,D,D,,
2014,2,313,Logistics/transportation constraints,D,D,,
2014,2,313,Sufficient inventory of finished goods,2.29,0.59,,
2014,2,313,Strike or work stoppage,0.00,0.00,,
2014,2,313,Seasonal operations,3.22,1.56,,
2014,2,313,Environmental restrictions,0.00,0.00,,
2014,2,313,Other (actual production less than full production),6.02,3.46,,
2014,2,314,Building capital expenditures,0.00,0.00,,
2014,2,314,Machinery capital expenditures,9.45,8.38,,
2014,2,314,Building retirements,0.00,0.00,,
2014,2,314,Machinery retirements,0.74,0.67,,
2014,2,314,"Price changed, product mix same",2.34,1.56,,
2014,2,314,Revised estimation assumptions,37.17,18.53,,
2014,2,314,Change in method of operation,0.77,0.49,,
2014,2,314,Change in product mix or specifications,41.47,18.26,,
2014,2,314,Change in material input,6.97,6.87,,
2014,2,314,Other (full capacity: current vs. prior quarter),12.30,7.10,,
2014,2,314,Not profitable to operate at full capacity,1.32,0.61,,
2014,2,314,Insufficient supply of materials,16.09,10.73,,
2014,2,314,Insufficient orders,86.70,6.78,,
2014,2,314,Insufficient supply of labor,1.94,1.93,,
2014,2,314,Lack of sufficient fuel or energy,0.00,0.00,,
2014,2,314,Equipment limitations,D,D,,
2014,2,314,Storage limitations,D,D,,
2014,2,314,Logistics/transportation constraints,0.00,0.00,,
2014,2,314,Sufficient inventory of finished goods,D,D,,
2014,2,314,Strike or work stoppage,0.00,0.00,,
2014,2,314,Seasonal operations,7.11,5.24,,
2014,2,314,Environmental restrictions,0.00,0.00,,
2014,2,314,Other (actual production less than full production),5.52,4.41,,
2014,2,315,Building capital expenditures,0.00,0.00,,
2014,2,315,Machinery capital expenditures,17.37,13.97,,
2014,2,315,Building retirements,14.58,13.57,,
2014,2,315,Machinery retirements,0.00,0.00,,
2014,2,315,"Price changed, product mix same",13.79,10.88,,
2014,2,315,Revised estimation assumptions,13.63,9.58,,
2014,2,315,Change in method of operation,D,D,,
2014,2,315,Change in product mix or specifications,12.04,6.97,,
2014,2,315,Change in material input,D,D,,
2014,2,315,Other (full capacity: current vs. prior quarter),43.46,25.35,,
2014,2,315,Not profitable to operate at full capacity,18.80,13.20,,
2014,2,315,Insufficient supply of materials,2.40,1.94,,
2014,2,315,Insufficient orders,78.72,13.16,,
2014,2,315,Insufficient supply of labor,5.45,3.68,,
2014,2,315,Lack of sufficient fuel or energy,0.00,0.00,,
2014,2,315,Equipment limitations,D,D,,
2014,2,315,Storage limitations,0.96,0.64,,
